Price,Adj Close,Close,High,Low,Open,Volume,Daily Return,SMA20,SMA50,Signal,Strategy Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,,
2020-05-14 00:00:00+00:00,75.405029296875,77.38500213623047,77.44750213623047,75.38249969482422,76.12750244140625,158929200,0.0061435555375934925,71.03233795166015,66.30048461914062,1,0.0061435555375934925
2020-05-15 00:00:00+00:00,74.95925903320312,76.92749786376953,76.9749984741211,75.05249786376953,75.0875015258789,166348400,-0.005911678144395971,71.34504623413086,66.37639602661133,1,-0.005911678144395971
2020-05-18 00:00:00+00:00,76.72537231445312,78.73999786376953,79.125,77.58000183105469,78.2925033569336,135178400,0.023560975709054244,71.81736450195312,66.50653091430664,1,0.023560975709054244
2020-05-19 00:00:00+00:00,76.28202819824219,78.28500366210938,79.62999725341797,78.25250244140625,78.75749969482422,101729600,-0.005778324729320605,72.3714973449707,66.73887344360351,1,-0.005778324729320605
2020-05-20 00:00:00+00:00,77.76553344726562,79.80750274658203,79.87999725341797,79.12999725341797,79.16999816894531,111504800,0.01944763772101199,72.9059066772461,66.90774078369141,1,0.01944763772101199
2020-05-21 00:00:00+00:00,77.1857681274414,79.2125015258789,80.22250366210938,78.96749877929688,79.66500091552734,102688800,-0.007455299206779897,73.42432518005371,67.11316482543945,1,-0.007455299206779897
2020-05-22 00:00:00+00:00,77.6827163696289,79.72250366210938,79.80750274658203,78.8375015258789,78.94249725341797,81803200,0.00643834030863033,73.87114143371582,67.46069023132324,1,0.00643834030863033
2020-05-26 00:00:00+00:00,77.15653991699219,79.18250274658203,81.05999755859375,79.125,80.875,125522000,-0.006773404397100058,74.28921890258789,67.6531876373291,1,-0.006773404397100058
2020-05-27 00:00:00+00:00,77.49271392822266,79.52749633789062,79.67749786376953,78.27249908447266,79.03500366210938,112945200,0.004357038451855644,74.77986183166504,68.02616363525391,1,0.004357038451855644
2020-05-28 00:00:00+00:00,77.52680969238281,79.5625,80.86000061035156,78.90750122070312,79.19249725341797,133560800,0.000439986708837381,75.16106185913085,68.34807411193847,1,0.000439986708837381
2020-05-29 00:00:00+00:00,77.4512939453125,79.48500061035156,80.2874984741211,79.11750030517578,79.8125,153532400,-0.0009740597784166916,75.46475219726562,68.69855087280274,1,-0.0009740597784166916
2020-06-01 00:00:00+00:00,78.40379333496094,80.4625015258789,80.5875015258789,79.30249786376953,79.4375,80791200,0.012298043597838149,75.8735237121582,69.07726119995117,1,0.012298043597838149
2020-06-02 00:00:00+00:00,78.7667465209961,80.83499908447266,80.86000061035156,79.73249816894531,80.1875,87642800,0.004629280939055125,76.25076026916504,69.53873802185059,1,0.004629280939055125
2020-06-03 00:00:00+00:00,79.2003402709961,81.27999877929688,81.55000305175781,80.57499694824219,81.16500091552734,104491200,0.005504781765797828,76.59622917175292,70.03254974365234,1,0.005504781765797828
2020-06-04 00:00:00+00:00,78.51827239990234,80.58000183105469,81.40499877929688,80.19499969482422,81.09750366210938,87560400,-0.008611931069487211,76.87030258178712,70.40334579467773,1,-0.008611931069487211
2020-06-05 00:00:00+00:00,80.75454711914062,82.875,82.9375,80.80750274658203,80.8375015258789,137250400,0.02848094654768607,77.21841087341309,70.82547546386719,1,0.02848094654768607
2020-06-08 00:00:00+00:00,81.23200988769531,83.36499786376953,83.4000015258789,81.83000183105469,82.5625,95654400,0.005912518682697376,77.5025733947754,71.19437721252442,1,0.005912518682697376
2020-06-09 00:00:00+00:00,83.79716491699219,85.99749755859375,86.40249633789062,83.00250244140625,83.03500366210938,147712400,0.031578130749728484,77.85555458068848,71.6665724182129,1,0.031578130749728484
2020-06-10 00:00:00+00:00,85.95305633544922,88.20999908447266,88.69249725341797,86.52249908447266,86.9749984741211,166651600,0.025727498306089558,78.36017990112305,72.14753280639648,1,0.025727498306089558
2020-06-11 00:00:00+00:00,81.8263931274414,83.9749984741211,87.76499938964844,83.87000274658203,87.32749938964844,201662400,-0.04801066284254829,78.70426940917969,72.54848670959473,1,-0.04801066284254829
2020-06-12 00:00:00+00:00,82.53286743164062,84.69999694824219,86.94999694824219,83.55500030517578,86.18000030517578,200146000,0.008633819446238089,79.06066131591797,73.02858238220215,1,0.008633819446238089
2020-06-15 00:00:00+00:00,83.55355834960938,85.74749755859375,86.41999816894531,83.1449966430664,83.3125,138808800,0.01236708416576171,79.49037628173828,73.50955894470215,1,0.01236708416576171
2020-06-16 00:00:00+00:00,85.76792907714844,88.0199966430664,88.30000305175781,86.18000030517578,87.86499786376953,165428800,0.02650241080426019,79.94250411987305,74.05192642211914,1,0.02650241080426019
2020-06-17 00:00:00+00:00,85.6485366821289,87.89749908447266,88.8499984741211,87.77249908447266,88.7874984741211,114406400,-0.0013920400819301681,80.41082954406738,74.48957733154298,1,-0.0013920400819301681
2020-06-18 00:00:00+00:00,85.68266296386719,87.93250274658203,88.36250305175781,87.30500030517578,87.85250091552734,96820400,0.00039844559008561653,80.80668601989746,74.94268188476562,1,0.00039844559008561653
2020-06-19 00:00:00+00:00,85.19300079345703,87.43000030517578,89.13999938964844,86.2874984741211,88.66000366210938,264476000,-0.005714833706985112,81.20704765319825,75.35372970581055,1,-0.005714833706985112
2020-06-22 00:00:00+00:00,87.42198944091797,89.71749877929688,89.86499786376953,87.7874984741211,87.83499908447266,135445200,0.026163987964984647,81.69401130676269,75.80002853393555,1,0.026163987964984647
2020-06-23 00:00:00+00:00,89.2879638671875,91.63249969482422,93.09500122070312,90.56749725341797,91.0,212155600,0.02134445164429266,82.30058250427246,76.25808883666993,1,0.02134445164429266
2020-06-24 00:00:00+00:00,87.71186828613281,90.01499938964844,92.19750213623047,89.62999725341797,91.25,192623200,-0.01765182576454616,82.81154022216796,76.61757431030273,1,-0.01765182576454616
2020-06-25 00:00:00+00:00,88.87629699707031,91.20999908447266,91.25,89.39250183105469,90.17500305175781,137522400,0.01327561176942349,83.37901458740234,77.01307891845703,1,0.01327561176942349
2020-06-26 00:00:00+00:00,86.1455078125,88.40750122070312,91.33000183105469,88.25499725341797,91.10250091552734,205256800,-0.030725730896060233,83.81372528076172,77.34298599243164,1,-0.030725730896060233
2020-06-29 00:00:00+00:00,88.13087463378906,90.44499969482422,90.5425033569336,87.81999969482422,88.3125,130646000,0.023046666874496857,84.30007934570312,77.73150161743165,1,0.023046666874496857
2020-06-30 00:00:00+00:00,88.86654663085938,91.19999694824219,91.49500274658203,90.0,90.0199966430664,140223200,0.008347494565636104,84.8050693511963,78.16325241088867,1,0.008347494565636104
2020-07-01 00:00:00+00:00,88.69845581054688,91.02749633789062,91.83999633789062,90.97750091552734,91.27999877929688,110737200,-0.001891497157088029,85.27997512817383,78.6332341003418,1,-0.001891497157088029
2020-07-02 00:00:00+00:00,88.69845581054688,91.02749633789062,92.61750030517578,90.91000366210938,91.9625015258789,114041600,0.0,85.78898429870605,79.06565628051757,1,0.0
2020-07-06 00:00:00+00:00,91.0711669921875,93.4625015258789,93.94499969482422,92.46749877929688,92.5,118655600,0.02675030991191729,86.3048152923584,79.55073165893555,1,0.02675030991191729
2020-07-07 00:00:00+00:00,90.78858184814453,93.17250061035156,94.65499877929688,93.05750274658203,93.85250091552734,112424400,-0.0031029046115903514,86.78264389038085,79.9915754699707,1,-0.0031029046115903514
2020-07-08 00:00:00+00:00,92.90306091308594,95.34249877929688,95.375,94.08999633789062,94.18000030517578,117092000,0.023290143120399787,87.23793869018554,80.47373687744141,1,0.023290143120399787
2020-07-09 00:00:00+00:00,93.30258178710938,95.75250244140625,96.31749725341797,94.67250061035156,96.26249694824219,125642800,0.004300405929544171,87.60541496276855,80.98619140625,1,0.004300405929544171
2020-07-10 00:00:00+00:00,93.46578216552734,95.91999816894531,95.9800033569336,94.70500183105469,95.33499908447266,90257200,0.0017491517950740665,88.18738441467285,81.45745086669922,1,0.0017491517950740665
2020-07-13 00:00:00+00:00,93.03460693359375,95.47750091552734,99.95500183105469,95.25749969482422,97.26499938964844,191649200,-0.0046131880774290535,88.71247138977051,81.89059326171875,1,-0.0046131880774290535
2020-07-14 00:00:00+00:00,94.57418060302734,97.05750274658203,97.25499725341797,93.87750244140625,94.83999633789062,170989200,0.016548397635865797,89.26350250244141,82.3775096130371,1,0.016548397635865797
2020-07-15 00:00:00+00:00,95.22460174560547,97.7249984741211,99.24749755859375,96.48999786376953,98.98999786376953,153198000,0.006877364820196075,89.73633613586426,82.85756134033203,1,0.006877364820196075
2020-07-16 00:00:00+00:00,94.0528564453125,96.52249908447266,97.40499877929688,95.90499877929688,96.5625,110577600,-0.012305069055823514,90.15655212402343,83.29279922485351,1,-0.012305069055823514
2020-07-17 00:00:00+00:00,93.86286163330078,96.32749938964844,97.14749908447266,95.83999633789062,96.98750305175781,92186800,-0.002020085505028635,90.56556205749511,83.70932037353515,1,-0.002020085505028635
2020-07-20 00:00:00+00:00,95.84092712402344,98.35749816894531,98.5,96.0625,96.4175033569336,90318000,0.02107399514890651,91.09795837402343,84.1502912902832,1,0.02107399514890651
2020-07-21 00:00:00+00:00,94.51815795898438,97.0,99.25,96.74250030517578,99.17250061035156,103433200,-0.0138017150369103,91.45276679992676,84.5296792602539,1,-0.0138017150369103
2020-07-22 00:00:00+00:00,94.78368377685547,97.27249908447266,97.9749984741211,96.60250091552734,96.69249725341797,89001600,0.0028092572221554146,91.72755279541016,84.8906021118164,1,0.0028092572221554146
2020-07-23 00:00:00+00:00,90.46947479248047,92.84500122070312,97.07749938964844,92.01000213623047,96.99749755859375,197004400,-0.04551636750615995,91.86543312072754,85.18278060913086,1,-0.04551636750615995
2020-07-24 00:00:00+00:00,90.24533081054688,92.61499786376953,92.97000122070312,89.1449966430664,90.98750305175781,185438800,-0.0024775647526167344,91.93388481140137,85.48879516601562,1,-0.0024775647526167344
2020-07-27 00:00:00+00:00,92.3841781616211,94.80999755859375,94.90499877929688,93.4800033569336,93.70999908447266,121214000,0.02370036579027368,92.24581832885742,85.82837814331054,1,0.02370036579027368
2020-07-28 00:00:00+00:00,90.86652374267578,93.25250244140625,94.55000305175781,93.24749755859375,94.36750030517578,103625600,-0.016427644312538625,92.38260078430176,86.1465234375,1,-0.016427644312538625
2020-07-29 00:00:00+00:00,92.60830688476562,95.04000091552734,95.2300033569336,93.7125015258789,93.75,90329200,0.019168590041172662,92.56968879699707,86.46418212890624,1,0.019168590041172662
2020-07-30 00:00:00+00:00,93.72886657714844,96.19000244140625,96.29750061035156,93.76750183105469,94.1875,158130000,0.012099991135537724,92.82120933532715,86.81311889648437,1,0.012099991135537724
2020-07-31 00:00:00+00:00,103.54122924804688,106.26000213623047,106.41500091552734,100.82499694824219,102.88500213623047,374336800,0.10468880110506684,93.56334800720215,87.3286328125,1,0.10468880110506684
2020-08-03 00:00:00+00:00,106.15023040771484,108.9375,111.63749694824219,107.89250183105469,108.19999694824219,308151200,0.025197703162454843,94.31730117797852,87.90792205810547,1,0.025197703162454843
2020-08-04 00:00:00+00:00,106.85910034179688,109.66500091552734,110.79000091552734,108.38749694824219,109.13249969482422,173071600,0.006677987710053124,95.12082710266114,88.49144973754883,1,0.006677987710053124
2020-08-05 00:00:00+00:00,107.2464370727539,110.0625,110.39250183105469,108.89749908447266,109.37750244140625,121776800,0.0036247425789484033,95.83799591064454,89.09324768066406,1,0.0036247425789484033
2020-08-06 00:00:00+00:00,110.98818969726562,113.90249633789062,114.4124984741211,109.79750061035156,110.40499877929688,202428800,0.03488929540823249,96.72227630615234,89.76315719604492,1,0.03488929540823249
2020-08-07 00:00:00+00:00,108.46478271484375,111.11250305175781,113.67500305175781,110.2925033569336,113.20500183105469,198045600,-0.02273581530886115,97.47222633361817,90.38191665649414,1,-0.02273581530886115
